"","X","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"453",12204,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,21,"Mercury","Montego FWD","Y","false",0,108,0,0,0,0,0,"Automatic 6-spd",23.4,0,"Large Cars",2005,-1000,"",NA,NA,"","","",""
"454",12205,0,0,16,0,0,0,0,0,8,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,21,"Lincoln","Town Car","Y","false",0,112,0,0,0,0,0,"Automatic 4-spd",19.8831,0,"Large Cars",2005,-2500,"",NA,NA,"","","",""
"456",12207,0,0,11,0,0,0,0,0,12,"Rear-Wheel Drive",4400,0,"Premium","Premium Gasoline",0,15,"Maybach","57","N","false",0,112,0,0,0,0,0,"Automatic 5-spd",13.3,0,"Large Cars",2005,-10750,"",TRUE,NA,"","","",""
"457",12208,0,0,11,0,0,0,0,0,12,"Rear-Wheel Drive",4400,0,"Premium","Premium Gasoline",0,15,"Maybach","62","N","false",0,114,0,0,0,0,0,"Automatic 5-spd",13.4,0,"Large Cars",2005,-10750,"",TRUE,NA,"","","",""
"463",12216,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,18,"Pontiac","Bonneville","N","false",0,104,0,0,0,0,0,"Automatic 4-spd",22,0,"Large Cars",2005,-1000,"",NA,NA,"","","",""
"464",12217,0,0,15,0,0,0,0,0,8,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,18,"Pontiac","Bonneville","Y","false",0,104,0,0,0,0,0,"Automatic 4-spd",18.8889,0,"Large Cars",2005,-3250,"",NA,NA,"","","",""
"465",12218,0,0,14,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,13,"Volkswagen","Phaeton","Y","false",0,108,0,0,0,0,0,"Automatic (S6)",17.4,0,"Large Cars",2005,-6500,"G",NA,NA,"","","",""
"466",12219,0,0,11,0,0,0,0,0,12,"4-Wheel or All-Wheel Drive",4400,0,"Premium","Premium Gasoline",0,13,"Volkswagen","Phaeton","N","false",0,108,0,0,0,0,0,"Automatic (S5)",13.6,0,"Large Cars",2005,-10750,"G",NA,NA,"","","",""
"516",12276,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,36,"Ford","Focus Station Wagon","Y","false",0,96,0,0,0,0,0,"Automatic 4-spd",28.5595,0,"Midsize Station Wagons",2005,750,"",NA,NA,"","","",""
"517",12277,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,36,"Ford","Focus Station Wagon","Y","false",0,96,0,0,0,0,0,"Manual 5-spd",28.4,0,"Midsize Station Wagons",2005,1250,"",NA,NA,"","","",""
"518",12278,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,39,"Ford","Taurus Wagon","Y","false",0,104,0,0,0,0,0,"Automatic 4-spd",21.1,0,"Midsize Station Wagons",2005,-2500,"",NA,NA,"","","",""
"519",12280,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,39,"Ford","Taurus Wagon","N","false",0,104,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Midsize Station Wagons",2005,-2500,"",NA,NA,"","","",""
"520",12281,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,39,"Mercury","Sable Wagon","N","false",0,104,0,0,0,0,0,"Automatic 4-spd",21.1,0,"Midsize Station Wagons",2005,-2500,"",NA,NA,"","","",""
"521",12282,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,39,"Mercury","Sable Wagon","Y","false",0,104,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Midsize Station Wagons",2005,-2500,"",NA,NA,"","","",""
"522",12283,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,34,"Mazda","6 Sport Wagon","N","false",0,98,0,0,0,0,0,"Manual 5-spd",21.2925,0,"Midsize Station Wagons",2005,-1750,"",NA,NA,"","","",""
"523",12284,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,34,"Mazda","6 Sport Wagon","Y","false",0,98,0,0,0,0,0,"Automatic (S6)",21.7672,0,"Midsize Station Wagons",2005,-1750,"",NA,NA,"","","",""
"529",12292,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,34,"Saturn","LW300","N","false",0,98,0,0,0,0,0,"Automatic 4-spd",22.9,0,"Midsize Station Wagons",2005,-1000,"",NA,NA,"","","",""
"530",12293,0,0,17,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,34,"Subaru","Legacy Wagon AWD","Y","false",0,97,0,0,0,0,0,"Manual 5-spd",21.0991,0,"Midsize Station Wagons",2005,-3750,"",TRUE,NA,"","","",""
"531",12294,0,0,20,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,34,"Subaru","Legacy Wagon AWD","N","false",0,97,0,0,0,0,0,"Manual 5-spd",25.0241,0,"Midsize Station Wagons",2005,0,"",NA,NA,"","","",""
"532",12295,0,0,20,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,34,"Subaru","Legacy Wagon AWD","Y","false",0,97,0,0,0,0,0,"Automatic (S4)",24.9993,0,"Midsize Station Wagons",2005,0,"",NA,NA,"","","",""
"533",12296,0,0,17,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,34,"Subaru","Legacy Wagon AWD","Y","false",0,97,0,0,0,0,0,"Automatic (S5)",20.9863,0,"Midsize Station Wagons",2005,-3750,"",TRUE,NA,"","","",""
"534",12297,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,39,"Volkswagen","Passat Wagon","N","false",0,97,0,0,0,0,0,"Manual 5-spd",24.4,0,"Midsize Station Wagons",2005,-1250,"",TRUE,NA,"","","",""
"535",12298,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,39,"Volkswagen","Passat Wagon","Y","false",0,97,0,0,0,0,0,"Automatic (S5)",23.8,0,"Midsize Station Wagons",2005,-1750,"",TRUE,NA,"","","",""
"536",12299,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Diesel","Diesel",0,39,"Volkswagen","Passat Wagon","Y","false",0,97,0,0,0,0,0,"Automatic (S5)",29.9,0,"Midsize Station Wagons",2005,750,"",TRUE,NA,"Diesel","","",""
"537",12300,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,39,"Volkswagen","Passat Wagon","Y","false",0,97,0,0,0,0,0,"Manual 5-spd",21.9,0,"Midsize Station Wagons",2005,-3000,"",NA,NA,"","","",""
"538",12302,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,39,"Volkswagen","Passat Wagon","Y","false",0,97,0,0,0,0,0,"Automatic (S5)",21.5,0,"Midsize Station Wagons",2005,-3000,"",NA,NA,"","","",""
"539",12303,0,0,19,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,36,"Volkswagen","Passat Wagon 4motion","Y","false",0,97,0,0,0,0,0,"Manual 5-spd",23.8,0,"Midsize Station Wagons",2005,-1750,"",TRUE,NA,"","","",""
"540",12304,0,0,18,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,36,"Volkswagen","Passat Wagon 4motion","Y","false",0,97,0,0,0,0,0,"Automatic (S5)",22.3518,0,"Midsize Station Wagons",2005,-2250,"",TRUE,NA,"","","",""
"541",12305,0,0,17,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,36,"Volkswagen","Passat Wagon 4motion","N","false",0,97,0,0,0,0,0,"Automatic (S5)",20.578,0,"Midsize Station Wagons",2005,-3750,"",NA,NA,"","","",""
"542",12306,0,0,17,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 AWD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",21.4725,0,"Midsize Station Wagons",2005,-3000,"",TRUE,NA,"","","",""
"543",12307,0,0,18,0,0,0,0,0,5,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 FWD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",23.0978,0,"Midsize Station Wagons",2005,-2250,"",NA,NA,"","","",""
"544",12308,0,0,19,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 FWD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",24,0,"Midsize Station Wagons",2005,-1750,"",NA,NA,"","","",""
"545",12309,0,0,17,0,0,0,0,0,5,"Front-Wheel Drive",2850,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 FWD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",21.8,0,"Midsize Station Wagons",2005,-3000,"",TRUE,NA,"","","",""
"546",12310,0,0,17,0,0,0,0,0,5,"Front-Wheel Drive",2850,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 FWD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",21.6,0,"Midsize Station Wagons",2005,-3000,"",TRUE,NA,"","","",""
"547",12311,0,0,18,0,0,0,0,0,5,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 FWD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",23.2,0,"Midsize Station Wagons",2005,-1750,"",TRUE,NA,"","","",""
"548",12313,0,0,16,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 R AWD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",20.2,0,"Midsize Station Wagons",2005,-3750,"",TRUE,NA,"","","",""
"549",12314,0,0,16,0,0,0,0,0,5,"4-Wheel or All-Wheel Drive",3150,0,"Premium","Premium Gasoline",36,0,"Volvo","V70 R AWD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",19.766,0,"Midsize Station Wagons",2005,-4500,"",TRUE,NA,"","","",""
"691",12472,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Buick","Terraza FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.7,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"692",12473,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Uplander FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.7,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"693",12474,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Venture FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"694",12475,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chrysler","Voyager/Town and Country 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.6615,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"695",12476,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Chrysler","Voyager/Town and Country 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.5,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"696",12477,0,0,17,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Dodge","Caravan/Grand Caravan 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.8,0,"Minivan - 2WD",2005,-1750,"",NA,NA,"","","",""
"697",12478,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Dodge","Caravan/Grand Caravan 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.4,0,"Minivan - 2WD",2005,-1750,"",NA,NA,"","","",""
"698",12480,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Dodge","Caravan/Grand Caravan 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.5,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"699",12481,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Ford","Freestar Cargo Van FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.9,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"700",12482,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Ford","Freestar Cargo Van FWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.3105,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"701",12483,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Ford","Freestar Wagon FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.9,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"702",12484,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Ford","Freestar Wagon FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.2845,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"703",12485,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.7,0,"Minivan - 2WD",2005,-1750,"",NA,NA,"","","",""
"704",12486,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.9,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"705",12487,0,0,14,0,0,0,0,0,6,"Front-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Kia","Sedona","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",17.6,0,"Minivan - 2WD",2005,-4000,"",NA,NA,"","","",""
"706",12488,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Mazda","MPV","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.9828,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"707",12489,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Mercury","Monterey Wagon FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.3105,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"708",12491,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Nissan","Quest","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"709",12492,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Nissan","Quest","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.2346,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"710",12493,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Pontiac","Monterey Wagon FWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"711",12494,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Pontiac","Montana SVX FWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.7,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"712",12495,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Saturn","Relay FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.7,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"713",12496,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.8,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"714",12497,0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Buick","Terraza AWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.9,0,"Minivan - 4WD",2005,-4000,"",NA,NA,"","","",""
"715",12498,0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Uplander AWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.9,0,"Minivan - 4WD",2005,-4000,"",NA,NA,"","","",""
"716",12499,0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Pontiac","Montana SVX AWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.9,0,"Minivan - 4WD",2005,-4000,"",NA,NA,"","","",""
"717",12500,0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Saturn","Relay AWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.9,0,"Minivan - 4WD",2005,-4000,"",NA,NA,"","","",""
"718",12502,0,0,16,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.2308,0,"Minivan - 4WD",2005,-3250,"",NA,NA,"","","",""
"719",12503,0,0,14,0,0,0,0,0,6,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Buick","Rainier 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.5,0,"Sport Utility Vehicle - 2WD",2005,-5000,"",NA,NA,"","","",""
"720",12504,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Buick","Rainier 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.4,0,"Sport Utility Vehicle - 2WD",2005,-5000,"",NA,NA,"","","",""
"721",12505,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Rendezvous FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"722",12506,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Rendezvous FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.4,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"723",12507,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Cadillac","Escalade 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",16.8,0,"Sport Utility Vehicle - 2WD",2005,-6000,"",NA,NA,"","","",""
"724",12508,0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",4050,0,"Premium","Premium Gasoline",0,0,"Cadillac","Escalade 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",15.8,0,"Sport Utility Vehicle - 2WD",2005,-9000,"",NA,NA,"","","",""
"725",12509,0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Cadillac","SRX 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",18.2995,0,"Sport Utility Vehicle - 2WD",2005,-4000,"",NA,NA,"","","",""
"726",12510,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,0,"Cadillac","SRX 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",16.7,0,"Sport Utility Vehicle - 2WD",2005,-6500,"",NA,NA,"","","",""
"727",12511,0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Blazer 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.3,0,"Sport Utility Vehicle - 2WD",2005,-4000,"",NA,NA,"","","",""
"728",12513,0,0,14,0,0,0,0,0,6,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Blazer 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",17.3,0,"Sport Utility Vehicle - 2WD",2005,-5000,"",NA,NA,"","","",""
"729",12514,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Tahoe 1500 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.3,0,"Sport Utility Vehicle - 2WD",2005,-5000,"",NA,NA,"","","",""
"730",12515,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Tahoe 1500 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",16.8,0,"Sport Utility Vehicle - 2WD",2005,-6000,"",NA,NA,"","","",""
"731",12516,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Equinox FWD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.6,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"732",12517,0,0,14,0,0,0,0,0,6,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","TrailBlazer 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.5,0,"Sport Utility Vehicle - 2WD",2005,-5000,"",NA,NA,"","","",""
"733",12518,0,0,13,0,0,0,0,0,6,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","TrailBlazer Ext 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",16.3,0,"Sport Utility Vehicle - 2WD",2005,-6000,"",NA,NA,"","","",""
"734",12519,0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","TrailBlazer Ext 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",16.5498,0,"Sport Utility Vehicle - 2WD",2005,-6000,"",NA,NA,"","","",""
"735",12520,0,0,15,0,0,0,0,0,6,"Front-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Chrysler","Pacifica 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.6499,0,"Sport Utility Vehicle - 2WD",2005,-4000,"",NA,NA,"","","",""
"736",12521,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Chrysler","Pacifica 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.5,0,"Sport Utility Vehicle - 2WD",2005,-3250,"",NA,NA,"","","",""
"737",12522,0,0,17,0,0,0,0,0,4,"Front-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Chrysler","PT Cruiser","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.1111,0,"Sport Utility Vehicle - 2WD",2005,-3750,"",TRUE,NA,"","","",""
"738",12524,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.7,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"739",12525,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Chrysler","PT Cruiser","N","false",0,0,0,0,0,0,0,"Manual 5-spd",23.3333,0,"Sport Utility Vehicle - 2WD",2005,-2250,"",TRUE,NA,"","","",""
"740",12526,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",24.4444,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"741",12527,0,0,17,0,0,0,0,0,4,"Front-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Chrysler","PT Cruiser Convertible","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.1111,0,"Sport Utility Vehicle - 2WD",2005,-3750,"",TRUE,NA,"","","",""
"742",12528,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser Convertible","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.7,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"743",12529,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Chrysler","PT Cruiser Convertible","N","false",0,0,0,0,0,0,0,"Manual 5-spd",23.3333,0,"Sport Utility Vehicle - 2WD",2005,-2250,"",TRUE,NA,"","","",""
"744",12530,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser Convertible","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",24.4444,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"745",12531,0,0,14,0,0,0,0,0,6,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Dodge","Durango 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.7,0,"Sport Utility Vehicle - 2WD",2005,-5000,"",NA,NA,"","","",""
"746",12532,0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,0,"Dodge","Durango 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",15.4,0,"Sport Utility Vehicle - 2WD",2005,-7250,"",NA,NA,"","","",""
"747",12533,0,0,12,0,0,0,0,0,8,"Rear-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,0,"Dodge","Durango 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",15.1,0,"Sport Utility Vehicle - 2WD",2005,-7250,"",NA,NA,"","","",""
