"","X","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"2492",14662,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,34,"Mazda","6 Sport Wagon","N","false",0,98,0,0,0,0,0,"Manual 5-spd",21.5,0,"Midsize Station Wagons",2007,-1750,"",NA,NA,"","","",""
"2493",14663,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,34,"Mazda","6 Sport Wagon","N","false",0,98,0,0,0,0,0,"Automatic (S6)",21.8203,0,"Midsize Station Wagons",2007,-1750,"",NA,NA,"","","",""
"2541",14716,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Terraza FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.4,0,"Minivan - 2WD",2007,-2500,"",NA,NA,"","","",""
"2542",14717,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Uplander FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.7949,0,"Minivan - 2WD",2007,-2500,"",NA,NA,"","","",""
"2543",14718,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Hyundai","Entourage","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.8,0,"Minivan - 2WD",2007,-3250,"",NA,NA,"","","",""
"2545",14720,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Rendezvous FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Sport Utility Vehicle - 2WD",2007,-2500,"",NA,NA,"","","",""
"2546",14721,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Equinox FWD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.5,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"2547",14722,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","HHR FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",25.1,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"2548",14723,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Chevrolet","HHR FWD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",24.4444,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2554",14730,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Pontiac","Torrent FWD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.5,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"2555",14731,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Saturn","Relay FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.4,0,"Minivan - 2WD",2007,-2500,"",NA,NA,"","","",""
"2556",14732,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.4444,0,"Sport Utility Vehicle - 2WD",2007,-1000,"",NA,NA,"","","",""
"2557",14733,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue FWD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",25.1,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2558",14734,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue Hybrid","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",29.8,0,"Sport Utility Vehicle - 2WD",2007,1250,"",NA,NA,"Hybrid","","",""
"2686",14915,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Chrysler","Sebring","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",26.9,0,"Midsize Cars",2007,500,"",NA,NA,"","","",""
"2689",14918,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion","Y","false",0,100,0,0,0,0,0,"Automatic 5-spd",25.3912,0,"Midsize Cars",2007,0,"",NA,NA,"","","",""
"2690",14919,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion","Y","false",0,100,0,0,0,0,0,"Manual 5-spd",25.8,0,"Midsize Cars",2007,0,"",NA,NA,"","","",""
"2691",14920,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion","Y","false",0,100,0,0,0,0,0,"Automatic 6-spd",22.3,0,"Midsize Cars",2007,-1000,"",NA,NA,"","","",""
"2693",14922,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Automatic 5-spd",27.0145,0,"Midsize Cars",2007,750,"",NA,NA,"","","",""
"2694",14923,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Manual 5-spd",28.8,0,"Midsize Cars",2007,1250,"",NA,NA,"","","",""
"2695",14924,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Automatic 5-spd",22.6844,0,"Midsize Cars",2007,-1000,"",NA,NA,"","","",""
"2696",14926,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Manual 6-spd",22.8452,0,"Midsize Cars",2007,-1000,"",NA,NA,"","","",""
"2697",14927,24,0,0,0,0,0,6,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,11,"Honda","Accord Hybrid","Y","false",0,103,0,0,0,0,0,"Automatic 5-spd",31.3,0,"Midsize Cars",2007,1750,"",NA,NA,"Hybrid","","",""
"2698",14928,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,14,"Hyundai","Elantra","Y","false",0,98,0,0,0,0,0,"Automatic 4-spd",31.6399,0,"Midsize Cars",2007,2000,"",NA,NA,"","","",""
"2699",14929,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,14,"Hyundai","Elantra","Y","false",0,98,0,0,0,0,0,"Manual 5-spd",31,0,"Midsize Cars",2007,1750,"",NA,NA,"","","",""
"2703",14933,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Kia","Optima","Y","false",0,104,0,0,0,0,0,"Automatic 5-spd",26.9,0,"Midsize Cars",2007,750,"",NA,NA,"","","",""
"2704",14934,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Kia","Optima","Y","false",0,104,0,0,0,0,0,"Manual 5-spd",27.1,0,"Midsize Cars",2007,750,"",NA,NA,"","","",""
"2705",14935,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,14,"Kia","Optima","Y","false",0,104,0,0,0,0,0,"Automatic 5-spd",24.6,0,"Midsize Cars",2007,0,"",NA,NA,"","","",""
"2711",14942,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan","Y","false",0,100,0,0,0,0,0,"Automatic 5-spd",25.3912,0,"Midsize Cars",2007,0,"",NA,NA,"","","",""
"2712",14943,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan","Y","false",0,100,0,0,0,0,0,"Manual 5-spd",25.8,0,"Midsize Cars",2007,0,"",NA,NA,"","","",""
"2713",14944,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",22.3,0,"Midsize Cars",2007,-1000,"",NA,NA,"","","",""
"2716",14948,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Lincoln","MKZ FWD","Y","false",0,99,0,0,0,0,0,"Automatic 6-spd",20.7,0,"Midsize Cars",2007,-1750,"",NA,NA,"","","",""
"2717",14949,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,18,"Nissan","Altima","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",29.3239,0,"Midsize Cars",2007,1250,"",NA,NA,"","","",""
"2718",14950,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,18,"Nissan","Altima","Y","false",0,101,0,0,0,0,0,"Manual 6-spd",29.4234,0,"Midsize Cars",2007,1250,"",NA,NA,"","","",""
"2721",14953,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","Y","false",0,97,0,0,0,0,0,"Automatic (variable gear ratios)",31.9,0,"Midsize Cars",2007,2000,"",NA,NA,"","","",""
"2722",14954,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","Y","false",0,97,0,0,0,0,0,"Manual 6-spd",31.4,0,"Midsize Cars",2007,1750,"",NA,NA,"","","",""
"2725",14957,48,0,0,0,0,0,4,"Front-Wheel Drive",1150,0,"Regular","Regular Gasoline",16,0,"Toyota","Prius","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",66.6,0,"Midsize Cars",2007,5500,"",NA,NA,"Hybrid","","",""
"2740",14975,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,16,"Kia","Amanti","N","false",0,106,0,0,0,0,0,"Automatic 5-spd",20.7,0,"Large Cars",2007,-2500,"",NA,NA,"","","",""
"2742",14977,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,14,"Toyota","Avalon","Y","false",0,107,0,0,0,0,0,"Automatic (S5)",24.8,0,"Large Cars",2007,0,"",NA,NA,"","","",""
"2821",15064,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chrysler","Town and Country/Voyager/Grand Voy. 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.6615,0,"Minivan - 2WD",2007,-2500,"",NA,NA,"","","",""
"2822",15065,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Chrysler","Town and Country/Voyager/Grand Voy. 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.5,0,"Minivan - 2WD",2007,-3250,"",NA,NA,"","","",""
"2823",15066,17,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Dodge","Caravan/Grand Caravan 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.8,0,"Minivan - 2WD",2007,-1750,"",NA,NA,"","","",""
"2824",15067,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Dodge","Caravan/Grand Caravan 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.4,0,"Minivan - 2WD",2007,-1750,"",NA,NA,"","","",""
"2825",15070,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Dodge","Caravan/Grand Caravan 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.5,0,"Minivan - 2WD",2007,-3250,"",NA,NA,"","","",""
"2826",15071,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.7,0,"Minivan - 2WD",2007,-3250,"",NA,NA,"","","",""
"2827",15072,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.6,0,"Minivan - 2WD",2007,-2500,"",NA,NA,"","","",""
"2835",15081,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Chrysler","Pacifica 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.5,0,"Sport Utility Vehicle - 2WD",2007,-3250,"",NA,NA,"","","",""
"2836",15082,15,0,0,0,0,0,6,"Front-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Chrysler","Pacifica 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.1,0,"Sport Utility Vehicle - 2WD",2007,-4000,"",NA,NA,"","","",""
"2838",15084,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.7,0,"Sport Utility Vehicle - 2WD",2007,-1000,"",NA,NA,"","","",""
"2840",15086,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",24.4444,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2854",15101,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Honda","CR-V 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",25.4365,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"2855",15103,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",24.8,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2856",15104,18,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",23.2,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"2857",15105,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Honda","Pilot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.7,0,"Sport Utility Vehicle - 2WD",2007,-3250,"",NA,NA,"","","",""
"2858",15106,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,23,"Hyundai","Tucson 2WD","Y","false",0,103,0,0,0,0,0,"Automatic 4-spd",24.5,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2859",15107,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,23,"Hyundai","Tucson 2WD","N","false",0,103,0,0,0,0,0,"Manual 5-spd",25.1,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2860",15108,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,23,"Hyundai","Tucson 2WD","Y","false",0,103,0,0,0,0,0,"Automatic 4-spd",22,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"2865",15114,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",27,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"2873",15122,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.4,0,"Sport Utility Vehicle - 2WD",2007,-1000,"",NA,NA,"","","",""
"2874",15123,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",25.1,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2875",15125,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.6,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"2880",15130,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Mitsubishi","Outlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",21.8729,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"2886",15137,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue FWD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",22,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"2887",15138,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Suzuki","XL7 FWD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",20.2,0,"Sport Utility Vehicle - 2WD",2007,-3250,"",NA,NA,"","","",""
"2890",15141,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.4,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2891",15142,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.4,0,"Sport Utility Vehicle - 2WD",2007,-2500,"",NA,NA,"","","",""
"2892",15143,28,0,0,0,0,0,6,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander Hybrid 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",35.6994,0,"Sport Utility Vehicle - 2WD",2007,1250,"",NA,NA,"Hybrid","","",""
"2893",15144,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",26.3385,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"2894",15145,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",24.3984,0,"Sport Utility Vehicle - 2WD",2007,-500,"",NA,NA,"","","",""
"2993",15260,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",18,12,"Kia","Spectra","Y","false",0,97,0,0,0,0,0,"Automatic 4-spd",29.8164,0,"Midsize Cars",2007,1250,"",NA,NA,"","","",""
"2994",15261,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",18,12,"Kia","Spectra","Y","false",0,97,0,0,0,0,0,"Manual 5-spd",29.4598,0,"Midsize Cars",2007,1250,"",NA,NA,"","","",""
"3005",15274,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,35,"Kia","Rondo","Y","false",0,108,0,0,0,0,0,"Automatic 4-spd",23.8,0,"Midsize Station Wagons",2007,-500,"",NA,NA,"","","",""
"3006",15275,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,35,"Kia","Rondo","Y","false",0,108,0,0,0,0,0,"Automatic 5-spd",22.2,0,"Midsize Station Wagons",2007,-1750,"",NA,NA,"","","",""
"3011",15287,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Ford","Edge FWD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Sport Utility Vehicle - 2WD",2007,-2500,"",NA,NA,"","","",""
"3014",15292,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-9 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",19.6,0,"Sport Utility Vehicle - 2WD",2007,-3250,"",NA,NA,"","","",""
"3040",15328,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,17,"Ford","Taurus","Y","false",0,103,0,0,0,0,0,"Automatic 4-spd",22.1,0,"Large Cars",2007,-1750,"",NA,NA,"","","",""
"3044",15332,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.1111,0,"Minivan - 2WD",2007,-2500,"",NA,NA,"","","",""
"3046",15335,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"GMC","Acadia FWD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Sport Utility Vehicle - 2WD",2007,-2500,"",NA,NA,"","","",""
"3047",15336,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Hyundai","Veracruz 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",19.5,0,"Sport Utility Vehicle - 2WD",2007,-3250,"",NA,NA,"","","",""
"3048",15337,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Saturn","Outlook FWD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Sport Utility Vehicle - 2WD",2007,-2500,"",NA,NA,"","","",""
"3053",15342,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Lincoln","MKX FWD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Sport Utility Vehicle - 2WD",2007,-2500,"",NA,NA,"","","",""
"3055",15344,35,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,10,"Nissan","Altima Hybrid","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",46.8,0,"Midsize Cars",2007,3500,"",NA,NA,"Hybrid","","",""
"3062",15357,16,0,0,0,0,0,4,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chrysler","Sebring","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.2,0,"Midsize Cars",2007,-2500,"",NA,NA,"","","",""
"3063",15358,24,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","Y","false",0,97,0,0,0,0,0,"Automatic (variable gear ratios)",30.3,0,"Midsize Cars",2007,1250,"",NA,NA,"","","",""
"3070",15366,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","HHR Panel FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",25.5,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"3071",15367,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","HHR Panel FWD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",25.2,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"3072",15368,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","HHR Panel FWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",26,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"3073",15369,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","HHR Panel FWD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",25.1,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"3074",15370,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.5,0,"Sport Utility Vehicle - 2WD",2007,-1750,"",NA,NA,"","","",""
"3082",15379,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,0,"Saturn","Aura Hybrid","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",30.6,0,"Midsize Cars",2007,1750,"",NA,NA,"Hybrid","","",""
"3087",15384,23,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.8945,0,"Sport Utility Vehicle - 2WD",2007,500,"",NA,NA,"","","",""
"3088",15386,23,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.8945,0,"Sport Utility Vehicle - 2WD",2007,500,"",NA,NA,"","","",""
"3089",15387,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",27,0,"Sport Utility Vehicle - 2WD",2007,0,"",NA,NA,"","","",""
"3131",15441,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,16,"Chrysler","Sebring","Y","false",0,94,0,0,0,0,0,"Automatic 4-spd",26.9,0,"Midsize Cars",2008,500,"",NA,NA,"","","",""
"3132",15442,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,16,"Chrysler","Sebring","N","false",0,94,0,0,0,0,0,"Automatic 6-spd",20.2,0,"Midsize Cars",2008,-2500,"",NA,NA,"","","",""
"3134",15444,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,16,"Dodge","Avenger","Y","false",0,94,0,0,0,0,0,"Automatic 4-spd",26.9,0,"Midsize Cars",2008,500,"",NA,NA,"","","",""
"3135",15445,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,16,"Dodge","Avenger","Y","false",0,94,0,0,0,0,0,"Automatic 6-spd",20.2,0,"Midsize Cars",2008,-2500,"",NA,NA,"","","",""
"3141",15453,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Pontiac","Grand Prix","Y","false",0,97,0,0,0,0,0,"Automatic 4-spd",22.1,0,"Midsize Cars",2008,-1000,"",NA,NA,"","","",""
